"","codigo_emenda","numero_emenda","data_apresentacao","colegiado_apresentacao","descricao_turno","descricao_tipo_emenda","codigo_parlamentar","nome_parlamentar.x","nome_completo_parlamentar","sexo_parlamentar","forma_tratamento","url_foto_parlamentar","url_pagina_parlamentar","email_parlamentar","sigla_partido_parlamentar.x","uf_parlamentar","nome_parlamentar.y","sigla_partido_parlamentar.y","sigla_partido_parlamentar"
"1570","8007454","00535","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","1186","Luis Carlos Heinze","Luis Carlos Heinze","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1186.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/1186","sen.luiscarlosheinze@senado.leg.br","PP","RS","Luis Carlos Heinze","PP","PP"
"1571","8007454","00535","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5557","Mailza Gomes","Mailza Assis da Silva","Feminino","Senadora","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5557.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5557","sen.mailzagomes@senado.leg.br","PP","AC","Mailza Gomes","PP","PP"
"1572","8007454","00535","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5666","Major Olimpio","Sergio Olimpio Gomes","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5666.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5666","sen.majorolimpio@senado.leg.br","PSL","SP","Major Olimpio","PSL","PSL"
"1573","8007454","00535","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5422","Marcos Rogério","Marcos Rogério da Silva Brito","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5422.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5422","sen.marcosrogerio@senado.leg.br","DEM","RO","Marcos Rogério","DEM","DEM"
"1574","8007454","00535","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5985","Nelsinho Trad","Nelson Trad Filho","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5985.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5985","sen.nelsinhotrad@senado.leg.br","PSD","MS","Nelsinho Trad","PSD","PSD"
"1575","8007454","00535","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5924","Oriovisto Guimarães","Oriovisto Guimaraes","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5924.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5924","sen.oriovistoguimaraes@senado.leg.br","PODEMOS","PR","Oriovisto Guimarães","PODEMOS","PODEMOS"
"1576","8007454","00535","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","825","Paulo Paim","Paulo Renato Paim","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/825","sen.paulopaim@senado.leg.br","PT","RS","Paulo Paim","PT","PT"
"1577","8007454","00535","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","374","Paulo Rocha","Paulo Roberto Galvão da Rocha","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/374","sen.paulorocha@senado.leg.br","PT","PA","Paulo Rocha","PT","PT"
"1578","8007454","00535","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5502","Plínio Valério","Francisco Plínio Valério Tomaz","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5502.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5502","sen.pliniovalerio@senado.leg.br","PSDB","AM","Plínio Valério","PSDB","PSDB"
"1579","8007454","00535","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5012","Randolfe Rodrigues","Randolph Frederich Rodrigues Alves","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5012","sen.randolferodrigues@senado.leg.br","REDE","AP","Randolfe Rodrigues","REDE","REDE"
"1580","8007454","00535","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","677","Roberto Rocha","Roberto Coelho Rocha","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador677.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/677","sen.robertorocha@senado.leg.br","PSDB","MA","Roberto Rocha","PSDB","PSDB"
"1581","8007454","00535","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5732","Rodrigo Pacheco","Rodrigo Otavio Soares Pacheco","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5732.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5732","sen.rodrigopacheco@senado.leg.br","DEM","MG","Rodrigo Pacheco","DEM","DEM"
"1582","8007454","00535","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5959","Styvenson Valentim","Eann Styvenson Valentim Mendes","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5959.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5959","sen.styvensonvalentim@senado.leg.br","PODEMOS","RN","Styvenson Valentim","PODEMOS","PODEMOS"
"1583","8007454","00535","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5411","Weverton","Weverton Rocha Marques de Sousa","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5411.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5411","sen.wevertonrocha@senado.leg.br","PDT","MA","Weverton","PDT","PDT"
"1584","8007454","00535","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5783","Zenaide Maia","Zenaide Maia Calado Pereira dos Santos","Feminino","Senadora","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5783.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5783","sen.zenaidemaia@senado.leg.br","PROS","RN","Zenaide Maia","PROS","PROS"
"1585","8007457","00536","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5322","Romário","Romario de Souza Faria","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5322.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5322","sen.romario@senado.leg.br","PODEMOS","RJ","Romário","PODEMOS","PODEMOS"
"1586","8007457","00536","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","4981","Acir Gurgacz","Acir Marcos Gurgacz","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4981.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/4981","sen.acirgurgacz@senado.leg.br","PDT","RO","Acir Gurgacz","PDT","PDT"
"1587","8007457","00536","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5982","Alessandro Vieira","Alessandro Vieira","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5982.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5982","sen.alessandrovieira@senado.leg.br","CIDADANIA","SE","Alessandro Vieira","CIDADANIA","CIDADANIA"
"1588","8007457","00536","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","945","Alvaro Dias","Alvaro Fernandes Dias","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador945.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/945","sen.alvarodias@senado.leg.br","PODEMOS","PR","Alvaro Dias","PODEMOS","PODEMOS"
"1589","8007457","00536","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","751","Arolde de Oliveira","Arolde de Oliveira","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador751.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/751","sen.aroldedeoliveira@senado.leg.br","PSD","RJ","Arolde de Oliveira","PSD","PSD"
"1590","8007457","00536","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5973","Cid Gomes","Cid Ferreira Gomes","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5973.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5973","sen.cidgomes@senado.leg.br","PDT","CE","Cid Gomes","PDT","PDT"
"1591","8007457","00536","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5537","Dário Berger","Dário Elias Berger","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5537.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5537","sen.darioberger@senado.leg.br","MDB","SC","Dário Berger","MDB","MDB"
"1592","8007457","00536","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5976","Eduardo Girão","Luis Eduardo Grangeiro Girão","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5976.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5976","sen.eduardogirao@senado.leg.br","PODEMOS","CE","Eduardo Girão","PODEMOS","PODEMOS"
"1593","8007457","00536","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5718","Eliziane Gama","Eliziane Pereira Gama Melo","Feminino","Senadora","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5718.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5718","sen.elizianegama@senado.leg.br","CIDADANIA","MA","Eliziane Gama","CIDADANIA","CIDADANIA"
"1594","8007457","00536","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5531","Elmano Férrer","Elmano Férrer de Almeida","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5531.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5531","sen.elmanoferrer@senado.leg.br","PODEMOS","PI","Elmano Férrer","PODEMOS","PODEMOS"
"1595","8007457","00536","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5953","Fabiano Contarato","Fabiano Contarato","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5953.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5953","sen.fabianocontarato@senado.leg.br","REDE","ES","Fabiano Contarato","REDE","REDE"
"1596","8007457","00536","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","345","Flávio Arns","Flávio José Arns","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador345.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/345","sen.flavioarns@senado.leg.br","REDE","PR","Flávio Arns","REDE","REDE"
"1597","8007457","00536","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5008","Humberto Costa","Humberto Sérgio Costa Lima","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5008.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5008","sen.humbertocosta@senado.leg.br","PT","PE","Humberto Costa","PT","PT"
"1598","8007457","00536","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","581","Jaques Wagner","Jaques Wagner","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/581","sen.jaqueswagner@senado.leg.br","PT","BA","Jaques Wagner","PT","PT"
"1599","8007457","00536","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","4531","Jayme Campos","Jayme Veríssimo de Campos","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4531.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/4531","Sen.JaymeCampos@senado.leg.br","DEM","MT","Jayme Campos","DEM","DEM"
"1600","8007457","00536","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5627","Jean Paul Prates","Jean Paul Terra Prates","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5627.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5627","sen.jeanpaulprates@senado.leg.br","PT","RN","Jean Paul Prates","PT","PT"
"1601","8007457","00536","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5895","Jorge Kajuru","Jorge Kajuru Reis da Costa Nasser","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5895.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5895","sen.jorgekajuru@senado.leg.br","PATRIOTA","GO","Jorge Kajuru","CIDADANIA","PATRIOTA"
"1602","8007457","00536","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","3361","José Maranhão","José Targino Maranhão","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3361.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/3361","sen.josemaranhao@senado.leg.br","MDB","PB","José Maranhão","MDB","MDB"
"1603","8007457","00536","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5929","Juíza Selma","Selma Rosane Santos Arruda","Feminino","Senadora","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5929.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5929","sen.selmaarruda@senado.leg.br","PSL","MT","Juíza Selma","PODEMOS","PSL"
"1604","8007457","00536","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5979","Leila Barros","Leila Gomes de Barros Rêgo","Feminino","Senadora","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5979.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5979","sen.leilabarros@senado.leg.br","PSB","DF","Leila Barros","PSB","PSB"
"1605","8007457","00536","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5557","Mailza Gomes","Mailza Assis da Silva","Feminino","Senadora","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5557.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5557","sen.mailzagomes@senado.leg.br","PP","AC","Mailza Gomes","PP","PP"
"1606","8007457","00536","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5666","Major Olimpio","Sergio Olimpio Gomes","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5666.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5666","sen.majorolimpio@senado.leg.br","PSL","SP","Major Olimpio","PSL","PSL"
"1607","8007457","00536","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5942","Marcos do Val","Marcos Ribeiro do Val","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5942.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5942","sen.marcosdoval@senado.leg.br","PODEMOS","ES","Marcos do Val","PODEMOS","PODEMOS"
"1608","8007457","00536","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5924","Oriovisto Guimarães","Oriovisto Guimaraes","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5924.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5924","sen.oriovistoguimaraes@senado.leg.br","PODEMOS","PR","Oriovisto Guimarães","PODEMOS","PODEMOS"
"1609","8007457","00536","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5523","Otto Alencar","Otto Roberto Mendonça de Alencar","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5523","sen.ottoalencar@senado.leg.br","PSD","BA","Otto Alencar","PSD","PSD"
"1610","8007457","00536","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","825","Paulo Paim","Paulo Renato Paim","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/825","sen.paulopaim@senado.leg.br","PT","RS","Paulo Paim","PT","PT"
"1611","8007457","00536","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","374","Paulo Rocha","Paulo Roberto Galvão da Rocha","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/374","sen.paulorocha@senado.leg.br","PT","PA","Paulo Rocha","PT","PT"
"1612","8007457","00536","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5502","Plínio Valério","Francisco Plínio Valério Tomaz","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5502.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5502","sen.pliniovalerio@senado.leg.br","PSDB","AM","Plínio Valério","PSDB","PSDB"
"1613","8007457","00536","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5012","Randolfe Rodrigues","Randolph Frederich Rodrigues Alves","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5012","sen.randolferodrigues@senado.leg.br","REDE","AP","Randolfe Rodrigues","REDE","REDE"
"1614","8007457","00536","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5236","Reguffe","José Antônio Machado Reguffe","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5236.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5236","reguffe@senador.leg.br","S/Partido","DF","Reguffe","PODEMOS","S/Partido"
"1615","8007457","00536","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5732","Rodrigo Pacheco","Rodrigo Otavio Soares Pacheco","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5732.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5732","sen.rodrigopacheco@senado.leg.br","DEM","MG","Rodrigo Pacheco","DEM","DEM"
"1616","8007457","00536","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","4560","Sérgio Petecão","Sérgio de Oliveira Cunha","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4560.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/4560","sergio.petecao@senador.leg.br","PSD","AC","Sérgio Petecão","PSD","PSD"
"1617","8007457","00536","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5959","Styvenson Valentim","Eann Styvenson Valentim Mendes","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5959.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5959","sen.styvensonvalentim@senado.leg.br","PODEMOS","RN","Styvenson Valentim","PODEMOS","PODEMOS"
"1618","8007457","00536","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5899","Vanderlan Cardoso","Vanderlan Vieira Cardoso","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5899.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5899","sen.vanderlancardoso@senado.leg.br","PP","GO","Vanderlan Cardoso","PP","PP"
"1619","8007457","00536","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5411","Weverton","Weverton Rocha Marques de Sousa","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5411.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5411","sen.wevertonrocha@senado.leg.br","PDT","MA","Weverton","PDT","PDT"
"1620","8007457","00536","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5783","Zenaide Maia","Zenaide Maia Calado Pereira dos Santos","Feminino","Senadora","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5783.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5783","sen.zenaidemaia@senado.leg.br","PROS","RN","Zenaide Maia","PROS","PROS"
"1621","8007460","00537","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5322","Romário","Romario de Souza Faria","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5322.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5322","sen.romario@senado.leg.br","PODEMOS","RJ","Romário","PODEMOS","PODEMOS"
"1622","8007460","00537","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","4981","Acir Gurgacz","Acir Marcos Gurgacz","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4981.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/4981","sen.acirgurgacz@senado.leg.br","PDT","RO","Acir Gurgacz","PDT","PDT"
"1623","8007460","00537","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","5982","Alessandro Vieira","Alessandro Vieira","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5982.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/5982","sen.alessandrovieira@senado.leg.br","CIDADANIA","SE","Alessandro Vieira","CIDADANIA","CIDADANIA"
"1624","8007460","00537","2019-09-12","PLEN","PRIMEIRO","EMENDA_PARCIAL","945","Alvaro Dias","Alvaro Fernandes Dias","Masculino","Senador","http://www.senado.leg.br/senadores/img/fotos-oficiais/senador945.jpg","http://www25.senado.leg.br/web/senadores/senador/-/perfil/945","sen.alvarodias@senado.leg.br","PODEMOS","PR","Alvaro Dias","PODEMOS","PODEMOS"
